Country,City,PO/ORDER#,Categories,SKU,QTY ORD,CHANNEL,WAREHOUSE,Pick-Up / Delivery,Customer,SALES $,EXPECTED 
United States,Oakland,101358,Organic Pet,OP8025,30,Major Distributor,Kern,Delivery,Customer5,3750,45249
United States,Oakland,101357,Fresh Packaged,FP3055,30,Major Distributor,Kern,Delivery,Customer5,3750,45259
United States,Oakland,101356,Healthy Beverage,HB1016,30,Major Distributor,Kern,Delivery,Customer5,3750,45241
United States,Charlotte,101355,Organic Beauty,OY2545,16,Ecomm,Kern,Delivery,Customer2,2000,45230
United States,Charlotte,101354,Organic Pet,OP8025,8,Ecomm,Kern,Delivery,Customer2,1000,45240
United States,Charlotte,101353,Fresh Packaged,FP3055,20,Ecomm,Kern,Delivery,Customer2,2500,45274
United States,Charlotte,101352,Healthy Beverage,HB1016,16,Ecomm,Kern,Delivery,Customer2,2000,45214
United States,Seattle,101351,Fresh Packaged,FP2020,8,Major Distributor,Kern,Delivery,Customer3,1000,45218
United States,Seattle,101350,Organic Beauty,OY2545,6,Major Distributor,Kern,Delivery,Customer3,750,45232
United States,Seattle,101349,Fresh Packaged,FP3055,2,Major Distributor,Kern,Delivery,Customer3,250,45261
United States,Seattle,101348,Healthy Beverage,HB1016,8,Major Distributor,Kern,Delivery,Customer3,1000,45201
Canada,Toronto,101347,Fresh Packaged,FP2020,13,Major Distributor,Kern,Delivery,Customer5,1625,45268
Canada,Toronto,101346,Organic Beauty,OY2545,13,Major Distributor,Kern,Delivery,Customer5,1625,45236
Canada,Toronto,101345,Organic Pet,OP8025,13,Major Distributor,Kern,Delivery,Customer5,1625,45216
Canada,Toronto,101344,Fresh Packaged,FP3055,13,Major Distributor,Kern,Delivery,Customer5,1625,45200
Canada,Toronto,101343,Healthy Beverage,HB1016,26,Major Distributor,Kern,Delivery,Customer5,3250,45276
United States,NEW YORK CITY,101342,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45274
United States,NEW YORK CITY,101341,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45212
United States,Detroit,101340,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45276
United States,Detroit,101339,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45271
United States,San Diego,101338,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45207
United States,San Diego,101337,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45219
United States,San Diego,101336,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45252
United States,Fort Worth,101335,Fresh Packaged,FP2020,44,Ecomm,Kern,Delivery,Customer2,5500,45238
United States,Fort Worth,101334,Organic Beauty,OY2545,80,Ecomm,Kern,Delivery,Customer2,10000,45216
United States,Fort Worth,101333,Organic Pet,OP8025,4,Ecomm,Kern,Delivery,Customer2,500,45216
United States,Fort Worth,101332,Fresh Packaged,FP3055,38,Ecomm,Kern,Delivery,Customer2,4750,45257
United States,Fort Worth,101331,Healthy Beverage,HB1016,60,Ecomm,Kern,Delivery,Customer2,7500,45239
Canada,Montreal,101330,Organic Beauty,OY2545,12,Ecomm,Kern,Delivery,Customer2,1500,45251
Canada,Montreal,101329,Organic Pet,OP8025,20,Ecomm,Kern,Delivery,Customer2,2500,45222
Canada,Montreal,101328,Healthy Beverage,HB1016,26,Ecomm,Kern,Delivery,Customer2,3250,45257
United States,Nashville,101327,Fresh Packaged,FP2020,22,Major Distributor,Kern,Delivery,Customer3,2750,45245
United States,Nashville,101326,Organic Beauty,OY2545,7,Major Distributor,Kern,Delivery,Customer3,875,45278
United States,Nashville,101325,Organic Pet,OP8025,8,Major Distributor,Kern,Delivery,Customer3,1000,45246
United States,Nashville,101324,Fresh Packaged,FP3055,13,Major Distributor,Kern,Delivery,Customer3,1625,45266
United States,Nashville,101323,Healthy Beverage,HB1016,20,Major Distributor,Kern,Delivery,Customer3,2500,45217
United States,El Paso,101322,Organic Beauty,OY2545,28,Retail,Kern,Delivery,Customer1,3500,45258
United States,El Paso,101321,Healthy Beverage,HB1016,65,Retail,Kern,Delivery,Customer1,8125,45216
United States,NEW YORK CITY,101320,Fresh Packaged,FP2020,66,Retail,Kern,Delivery,Customer1,8250,45253
United States,NEW YORK CITY,101319,Organic Beauty,OY2545,97,Retail,Kern,Delivery,Customer1,12125,45213
United States,NEW YORK CITY,101318,Organic Pet,OP8025,66,Retail,Kern,Delivery,Customer1,8250,45258
United States,NEW YORK CITY,101317,Fresh Packaged,FP3055,41,Retail,Kern,Delivery,Customer1,5125,45282
United States,NEW YORK CITY,101316,Healthy Beverage,HB1016,67,Retail,Kern,Delivery,Customer1,8375,45255
United States,San Antonio,101315,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45247
United States,San Antonio,101314,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45261
United States,San Antonio,101313,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45248
United States,San Diego,101312,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45248
United States,San Diego,101311,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45287
United States,San Diego,101310,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45208
United States,Jacksonville,101309,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45246
United States,Jacksonville,101308,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45216
United States,Indianapolis,101307,Fresh Packaged,FP2020,82,Ecomm,Kern,Delivery,Customer2,10250,45280
United States,Indianapolis,101306,Organic Beauty,OY2545,75,Ecomm,Kern,Delivery,Customer2,9375,45267
United States,Indianapolis,101305,Fresh Packaged,FP3055,68,Ecomm,Kern,Delivery,Customer2,8500,45237
United States,Indianapolis,101304,Healthy Beverage,HB1016,81,Ecomm,Kern,Delivery,Customer2,10125,45265
United States,Fort Worth,101303,Fresh Packaged,FP2020,12,Ecomm,Kern,Delivery,Customer2,1500,45264
United States,Fort Worth,101302,Organic Beauty,OY2545,36,Ecomm,Kern,Delivery,Customer2,4500,45236
United States,Fort Worth,101301,Organic Pet,OP8025,12,Ecomm,Kern,Delivery,Customer2,1500,45233
United States,Fort Worth,101300,Fresh Packaged,FP3055,60,Ecomm,Kern,Delivery,Customer2,7500,45243
United States,Fort Worth,101299,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45254
United States,Austin,101298,Fresh Packaged,FP2020,25,Ecomm,Kern,Delivery,Customer2,3125,45205
United States,Austin,101297,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45242
United States,Austin,101296,Fresh Packaged,FP3055,28,Ecomm,Kern,Delivery,Customer2,3500,45211
United States,Austin,101295,Healthy Beverage,HB1016,27,Ecomm,Kern,Delivery,Customer2,3375,45246
United States,Columbus,101294,Fresh Packaged,FP2020,53,Ecomm,Kern,Delivery,Customer2,6625,45218
United States,Columbus,101293,Organic Beauty,OY2545,59,Ecomm,Kern,Delivery,Customer2,7375,45234
United States,Columbus,101292,Fresh Packaged,FP3055,54,Ecomm,Kern,Delivery,Customer2,6750,45288
United States,Columbus,101291,Healthy Beverage,HB1016,56,Ecomm,Kern,Delivery,Customer2,7000,45272
United States,Charlotte,101290,Fresh Packaged,FP2020,4,Ecomm,Kern,Delivery,Customer2,500,45202
United States,Charlotte,101289,Organic Beauty,OY2545,18,Ecomm,Kern,Delivery,Customer2,2250,45281
United States,Charlotte,101288,Organic Pet,OP8025,12,Ecomm,Kern,Delivery,Customer2,1500,45208
United States,Charlotte,101287,Fresh Packaged,FP3055,10,Ecomm,Kern,Delivery,Customer2,1250,45206
United States,Charlotte,101286,Healthy Beverage,HB1016,14,Ecomm,Kern,Delivery,Customer2,1750,45271
United States,NEW YORK CITY,101285,Fresh Packaged,FP2020,65,Retail,Kern,Delivery,Customer1,8125,45288
United States,NEW YORK CITY,101284,Organic Beauty,OY2545,55,Retail,Kern,Delivery,Customer1,6875,45287
United States,NEW YORK CITY,101283,Fresh Packaged,FP3055,15,Retail,Kern,Delivery,Customer1,1875,45223
United States,NEW YORK CITY,101282,Healthy Beverage,HB1016,73,Retail,Kern,Delivery,Customer1,9125,45272
United States,Phoenix,101281,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45218
United States,Phoenix,101280,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45271
United States,Phoenix,101279,Organic Pet,OP8025,6,Retail,Kern,Delivery,Customer1,750,45244
United States,Phoenix,101278,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45264
United States,Indianapolis,101277,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45208
United States,Indianapolis,101276,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45289
United States,Indianapolis,101275,Fresh Packaged,FP3055,14,Ecomm,Kern,Delivery,Customer2,1750,45201
United States,Indianapolis,101274,Healthy Beverage,HB1016,62,Ecomm,Kern,Delivery,Customer2,7750,45246
United States,Nashville,101273,Fresh Packaged,FP2020,15,Major Distributor,Kern,Delivery,Customer8,1875,45242
United States,Nashville,101272,Organic Beauty,OY2545,27,Major Distributor,Kern,Delivery,Customer8,3375,45212
United States,Nashville,101271,Organic Pet,OP8025,24,Major Distributor,Kern,Delivery,Customer8,3000,45237
United States,Nashville,101270,Fresh Packaged,FP3055,12,Major Distributor,Kern,Delivery,Customer8,1500,45243
United States,Nashville,101269,Healthy Beverage,HB1016,18,Major Distributor,Kern,Delivery,Customer8,2250,45240
United States,Fort Worth,101268,Fresh Packaged,FP2020,222,Ecomm,Kern,Delivery,Customer2,27750,45230
United States,Fort Worth,101267,Organic Beauty,OY2545,242,Ecomm,Kern,Delivery,Customer2,30250,45271
United States,Fort Worth,101266,Organic Pet,OP8025,12,Ecomm,Kern,Delivery,Customer2,1500,45271
United States,Fort Worth,101265,Fresh Packaged,FP3055,156,Ecomm,Kern,Delivery,Customer2,19500,45207
United States,Fort Worth,101264,Healthy Beverage,HB1016,250,Ecomm,Kern,Delivery,Customer2,31250,45287
United States,Columbus,101263,Fresh Packaged,FP2020,24,Ecomm,Kern,Delivery,Customer2,3000,45243
United States,Columbus,101262,Organic Beauty,OY2545,52,Ecomm,Kern,Delivery,Customer2,6500,45252
United States,Columbus,101261,Healthy Beverage,HB1016,43,Ecomm,Kern,Delivery,Customer2,5375,45249
United States,El Paso,101260,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45266
United States,El Paso,101259,Healthy Beverage,HB1016,26,Retail,Kern,Delivery,Customer1,3250,45212
United States,NEW YORK CITY,101258,Fresh Packaged,FP2020,78,Retail,Kern,Delivery,Customer1,9750,45243
United States,NEW YORK CITY,101257,Organic Beauty,OY2545,104,Retail,Kern,Delivery,Customer1,13000,45222
United States,NEW YORK CITY,101256,Organic Pet,OP8025,104,Retail,Kern,Delivery,Customer1,13000,45211
United States,NEW YORK CITY,101255,Fresh Packaged,FP3055,65,Retail,Kern,Delivery,Customer1,8125,45236
United States,NEW YORK CITY,101254,Healthy Beverage,HB1016,104,Retail,Kern,Delivery,Customer1,13000,45212
United States,San Diego,101253,Fresh Packaged,FP2020,26,Retail,Kern,Delivery,Customer1,3250,45201
United States,San Diego,101252,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45233
Canada,Vancouver,101251,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45208
Canada,Vancouver,101250,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45220
Canada,Vancouver,101249,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45242
Canada,Vancouver,101248,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45273
Canada,Calgary,101247,Fresh Packaged,FP2020,20,D2C,Kern,Delivery,Customer8,2500,45206
Canada,Calgary,101246,Fresh Packaged,FP2020,30,D2C,Kern,Delivery,Customer8,3750,45211
Canada,Calgary,101245,Organic Pet,OP8025,20,D2C,Kern,Delivery,Customer8,2500,45222
Canada,Calgary,101244,Fresh Packaged,FP3055,20,D2C,Kern,Delivery,Customer8,2500,45270
United States,Indianapolis,101243,Fresh Packaged,FP2020,14,Ecomm,Kern,Delivery,Customer2,1750,45210
United States,Indianapolis,101242,Organic Beauty,OY2545,25,Ecomm,Kern,Delivery,Customer2,3125,45242
United States,Indianapolis,101241,Healthy Beverage,HB1016,27,Ecomm,Kern,Delivery,Customer2,3375,45284
United States,El Paso,101240,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45230
United States,El Paso,101239,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45256
United States,San Antonio,101238,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45289
United States,San Antonio,101237,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45212
United States,San Antonio,101236,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45268
United States,San Diego,101235,Fresh Packaged,FP2020,39,Retail,Kern,Delivery,Customer1,4875,45207
United States,San Diego,101234,Organic Beauty,OY2545,52,Retail,Kern,Delivery,Customer1,6500,45229
United States,San Diego,101233,Healthy Beverage,HB1016,65,Retail,Kern,Delivery,Customer1,8125,45256
United States,Fort Worth,101232,Organic Beauty,OY2545,16,Ecomm,Kern,Delivery,Customer2,2000,45212
United States,Fort Worth,101231,Organic Pet,OP8025,8,Ecomm,Kern,Delivery,Customer2,1000,45242
United States,Fort Worth,101230,Fresh Packaged,FP3055,16,Ecomm,Kern,Delivery,Customer2,2000,45282
United States,Fort Worth,101229,Healthy Beverage,HB1016,24,Ecomm,Kern,Delivery,Customer2,3000,45246
United States,Louisville,101228,Fresh Packaged,FP2020,32,Ecomm,Kern,Delivery,Customer2,4000,45277
United States,Louisville,101227,Organic Beauty,OY2545,32,Ecomm,Kern,Delivery,Customer2,4000,45265
United States,Louisville,101226,Healthy Beverage,HB1016,36,Ecomm,Kern,Delivery,Customer2,4500,45270
United States,Dallas,101225,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45243
United States,Dallas,101224,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45272
United States,Dallas,101223,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45286
United States,Dallas,101222,Healthy Beverage,HB1016,39,Retail,Kern,Delivery,Customer1,4875,45286
Canada,Vancouver,101221,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45217
Canada,Vancouver,101220,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45274
Canada,Vancouver,101219,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45269
Canada,Vancouver,101218,Fresh Packaged,FP3055,13,Retail,Kern,Delivery,Customer1,1625,45224
United States,Las Vegas,101217,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45281
United States,Las Vegas,101216,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45210
United States,El Paso,101215,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45260
United States,El Paso,101214,Healthy Beverage,HB1016,78,Retail,Kern,Delivery,Customer1,9750,45217
United States,Phoenix,101213,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45278
United States,Phoenix,101212,Organic Beauty,OY2545,13,Retail,Kern,Delivery,Customer1,1625,45216
United States,Phoenix,101211,Organic Pet,OP8025,13,Retail,Kern,Delivery,Customer1,1625,45247
United States,Phoenix,101210,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45240
United States,Austin,101209,Fresh Packaged,FP2020,56,Ecomm,Kern,Delivery,Customer2,7000,45240
United States,Jacksonville,101208,Fresh Packaged,FP2020,52,Ecomm,Kern,Delivery,Customer2,6500,45219
United States,Jacksonville,101207,Organic Beauty,OY2545,104,Ecomm,Kern,Delivery,Customer2,13000,45221
United States,NEW YORK CITY,101206,Fresh Packaged,FP2020,91,Retail,Kern,Delivery,Customer1,11375,45245
United States,NEW YORK CITY,101205,Organic Beauty,OY2545,91,Retail,Kern,Delivery,Customer1,11375,45276
United States,NEW YORK CITY,101204,Organic Pet,OP8025,26,Retail,Kern,Delivery,Customer1,3250,45239
United States,NEW YORK CITY,101203,Fresh Packaged,FP3055,26,Retail,Kern,Delivery,Customer1,3250,45233
United States,NEW YORK CITY,101202,Healthy Beverage,HB1016,52,Retail,Kern,Delivery,Customer1,6500,45210
United States,San Diego,101201,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45261
United States,San Diego,101200,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45215
United States,San Diego,101199,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45229
United States,Austin,101198,Organic Beauty,OY2545,5,Ecomm,Kern,Delivery,Customer2,625,45234
United States,Austin,101197,Healthy Beverage,HB1016,52,Ecomm,Kern,Delivery,Customer2,6500,45212
United States,Fort Worth,101196,Organic Beauty,OY2545,74,Ecomm,Kern,Delivery,Customer2,9250,45241
United States,Fort Worth,101195,Fresh Packaged,FP3055,30,Ecomm,Kern,Delivery,Customer2,3750,45221
United States,Fort Worth,101194,Healthy Beverage,HB1016,54,Ecomm,Kern,Delivery,Customer2,6750,45266
United States,Louisville,101193,Fresh Packaged,FP2020,18,Ecomm,Kern,Delivery,Customer2,2250,45282
United States,Louisville,101192,Organic Beauty,OY2545,28,Ecomm,Kern,Delivery,Customer2,3500,45251
United States,Louisville,101191,Healthy Beverage,HB1016,18,Ecomm,Kern,Delivery,Customer2,2250,45241
Canada,Edmonton,101190,Fresh Packaged,FP2020,75,D2C,Kern,Delivery,Customer9,9375,45227
Canada,Edmonton,101189,Fresh Packaged,FP2020,75,D2C,Kern,Delivery,Customer9,9375,45208
Canada,Edmonton,101188,Healthy Beverage,HB1016,75,D2C,Kern,Delivery,Customer9,9375,45205
United States,Phoenix,101187,Fresh Packaged,FP2020,8,Retail,Kern,Delivery,Customer1,1000,45203
United States,Phoenix,101186,Organic Beauty,OY2545,9,Retail,Kern,Delivery,Customer1,1125,45276
United States,Phoenix,101185,Organic Pet,OP8025,5,Retail,Kern,Delivery,Customer1,625,45207
United States,Phoenix,101184,Healthy Beverage,HB1016,12,Retail,Kern,Delivery,Customer1,1500,45279
United States,San Antonio,101183,Fresh Packaged,FP2020,14,Retail,Kern,Delivery,Customer1,1750,45209
United States,San Antonio,101182,Organic Beauty,OY2545,8,Retail,Kern,Delivery,Customer1,1000,45229
United States,San Antonio,101181,Healthy Beverage,HB1016,3,Retail,Kern,Delivery,Customer1,375,45218
United States,San Diego,101180,Fresh Packaged,FP2020,13,Retail,Kern,Delivery,Customer1,1625,45232
United States,San Diego,101179,Organic Beauty,OY2545,26,Retail,Kern,Delivery,Customer1,3250,45284
United States,San Diego,101178,Healthy Beverage,HB1016,13,Retail,Kern,Delivery,Customer1,1625,45245
United States,NEW YORK CITY,101177,Fresh Packaged,FP2020,22,Retail,Kern,Delivery,Customer1,2750,45235
